"Extraversion","Agreeableness","Conscientiousness","Emotional_Stability","Openness","timestamp","who_are_you","num_name","date_time","hour"
3,4,2,5,5,"2/12/2026 17:47:13","Cailey",0,2026-02-13 19:58:39,19
3,4,4,5,4,"2/5/2026 22:00:48","Cailey",0,2026-02-05 22:00:48,22
7,7,7,5,7,"2/6/2026 10:49:15","Cailey",0,2026-02-05 19:30:05,12
4,5,5,3,1,"2/6/2026 10:49:15","Cailey",0,2026-02-06 10:49:15,12
2,1,2,1,6,"2/21/2026 12:40:09","Ethan",1,2026-02-20 21:50:17,12
3,4,6,5,6,"2/5/2026 22:42:48","Ethan",1,2026-02-05 22:42:48,19
2,4,5,5,3,"2/21/2026 12:39:51","Cailey",0,2026-02-21 12:39:51,12
7,5,7,7,7,"2/12/2026 18:03:41","Ethan",1,2026-02-12 17:47:13,21
4,7,1,5,4,"2/5/2026 19:30:05","Cailey",0,2026-02-05 19:34:35,19
2,1,5,1,5,"2/6/2026 14:06:46","Ethan",1,2026-02-05 19:34:35,12
7,4,7,6,6,"2/5/2026 19:34:35","Ethan",1,2026-02-12 18:03:41,19
1,1,6,1,7,"2/6/2026 10:48:57","Ethan",1,2026-02-05 22:00:48,12
4,7,5,7,3,"2/12/2026 17:47:13","Cailey",0,2026-02-06 10:49:15,21
7,5,6,4,6,"2/20/2026 21:50:27","Ethan",1,2026-02-20 21:50:17,19
5,4,5,7,5,"2/20/2026 21:50:17","Ethan",1,2026-02-20 21:50:17,21
3,5,1,5,6,"2/20/2026 21:50:08","Ethan",1,2026-02-21 12:39:51,19
2,1,3,3,3,"2/21/2026 12:39:51","Cailey",0,2026-02-20 21:50:27,10
1,4,1,5,3,"2/21/2026 12:39:51","Cailey",0,2026-02-20 21:50:17,10
5,7,5,7,1,"2/12/2026 17:47:13","Cailey",0,2026-02-12 18:03:41,21
4,5,6,5,7,"2/5/2026 22:42:48","Ethan",1,2026-02-06 10:48:57,17
4,5,6,6,5,"2/20/2026 21:50:08","Ethan",1,2026-02-20 21:49:48,21
7,5,7,4,5,"2/12/2026 18:03:41","Ethan",1,2026-02-12 18:03:41,17
2,1,1,1,2,"2/21/2026 12:40:29","Cailey",0,2026-02-20 21:50:08,12
7,5,7,5,7,"2/20/2026 21:50:27","Ethan",1,2026-02-20 21:49:48,17
4,5,5,6,5,"2/12/2026 17:47:13","Cailey",0,2026-02-06 10:49:15,19
2,3,4,3,5,"2/20/2026 21:49:48","Ethan",1,2026-02-21 12:39:51,21
6,7,7,6,7,"2/5/2026 22:00:48","Cailey",0,2026-02-06 14:06:46,19
7,4,7,7,7,"2/13/2026 19:58:39","Ethan",1,2026-02-05 19:34:35,21
7,5,7,6,6,"2/20/2026 21:50:17","Ethan",1,2026-02-20 21:50:17,22
3,7,3,5,1,"2/5/2026 22:42:48","Ethan",1,2026-02-12 17:47:13,19
4,5,1,7,5,"2/5/2026 22:42:48","Ethan",1,2026-02-12 18:03:41,17
2,3,1,2,5,"2/20/2026 21:49:58","Ethan",1,2026-02-20 21:50:27,22
5,7,4,5,5,"2/6/2026 10:49:15","Cailey",0,2026-02-05 22:42:48,12
1,1,1,1,3,"2/21/2026 12:39:51","Cailey",0,2026-02-21 12:39:51,10
2,1,4,3,6,"2/6/2026 14:06:46","Ethan",1,2026-02-12 17:47:13,10
4,5,3,5,2,"2/13/2026 19:58:39","Ethan",1,2026-02-05 19:34:35,19
5,7,5,5,2,"2/5/2026 22:00:48","Cailey",0,2026-02-05 22:42:48,19
7,5,7,7,7,"2/12/2026 18:03:41","Ethan",1,2026-02-05 22:00:48,19
7,7,6,5,7,"2/12/2026 18:03:41","Ethan",1,2026-02-05 19:34:35,19
7,4,7,6,7,"2/5/2026 19:34:35","Ethan",1,2026-02-12 18:03:41,21
7,7,7,5,7,"2/5/2026 22:00:48","Cailey",0,2026-02-06 14:06:46,21
6,4,7,5,7,"2/20/2026 21:50:17","Ethan",1,2026-02-20 21:50:17,22
2,1,4,1,6,"2/20/2026 21:49:58","Ethan",1,2026-02-21 12:40:29,21
5,7,7,7,7,"2/5/2026 22:00:48","Cailey",0,2026-02-05 22:00:48,21
3,7,6,5,7,"2/5/2026 22:42:48","Ethan",1,2026-02-13 19:58:39,21
3,4,6,5,7,"2/5/2026 22:00:48","Cailey",0,2026-02-06 14:06:46,21
4,7,1,3,1,"2/5/2026 19:34:35","Ethan",1,2026-02-05 19:34:35,19
4,4,5,5,3,"2/12/2026 18:03:41","Ethan",1,2026-02-06 14:06:46,21
1,4,1,3,5,"2/21/2026 12:40:09","Ethan",1,2026-02-20 21:50:27,12
2,5,5,3,5,"2/20/2026 21:49:48","Ethan",1,2026-02-21 12:40:29,19
6,7,7,5,7,"2/20/2026 21:50:08","Ethan",1,2026-02-20 21:50:27,19
3,5,3,5,3,"2/20/2026 21:50:27","Ethan",1,2026-02-21 12:39:51,22
2,1,3,2,1,"2/21/2026 12:40:09","Ethan",1,2026-02-20 21:49:58,10
7,5,7,7,5,"2/12/2026 17:47:13","Cailey",0,2026-02-06 14:06:46,21
6,7,7,3,6,"2/12/2026 17:47:13","Cailey",0,2026-02-05 22:00:48,18
1,1,5,2,3,"2/20/2026 21:49:48","Ethan",1,2026-02-20 21:49:58,21
7,5,5,7,5,"2/20/2026 21:50:17","Ethan",1,2026-02-21 12:40:29,19
3,5,5,3,2,"2/20/2026 21:50:17","Ethan",1,2026-02-20 21:49:48,21
4,5,4,5,2,"2/20/2026 21:50:27","Ethan",1,2026-02-21 12:39:51,22
7,5,6,6,7,"2/6/2026 10:49:15","Cailey",0,2026-02-05 22:00:48,12
7,5,7,5,7,"2/20/2026 21:50:17","Ethan",1,2026-02-21 12:40:09,21
1,3,5,1,5,"2/21/2026 12:39:51","Cailey",0,2026-02-20 21:50:17,12
4,4,6,5,7,"2/20/2026 21:50:17","Ethan",1,2026-02-20 21:50:17,21
7,7,7,4,7,"2/12/2026 17:47:13","Cailey",0,2026-02-06 10:48:57,19
2,1,5,1,6,"2/21/2026 12:39:51","Cailey",0,2026-02-21 12:40:29,12
4,4,5,5,6,"2/12/2026 17:47:13","Cailey",0,2026-02-06 10:49:15,21
1,3,2,1,3,"2/20/2026 21:49:48","Ethan",1,2026-02-20 21:49:58,17
4,5,3,5,2,"2/13/2026 19:58:39","Ethan",1,2026-02-13 19:58:39,21
5,7,7,5,7,"2/20/2026 21:50:27","Ethan",1,2026-02-21 12:40:09,21
5,5,5,5,2,"2/20/2026 21:50:17","Ethan",1,2026-02-20 21:49:48,19
3,7,5,5,2,"2/12/2026 18:03:41","Ethan",1,2026-02-05 22:42:48,19
4,4,4,6,3,"2/20/2026 21:50:27","Ethan",1,2026-02-21 12:40:29,22
3,7,6,5,7,"2/20/2026 21:50:27","Ethan",1,2026-02-21 12:40:29,21
1,4,3,4,2,"2/20/2026 21:49:48","Ethan",1,2026-02-21 12:40:29,21
2,3,1,1,3,"2/21/2026 12:39:51","Cailey",0,2026-02-21 12:40:29,12
1,1,4,2,5,"2/21/2026 12:40:09","Ethan",1,2026-02-20 21:50:17,12
7,4,7,5,7,"2/20/2026 21:50:17","Ethan",1,2026-02-20 21:50:17,19
5,7,7,4,7,"2/13/2026 19:58:39","Ethan",1,2026-02-12 17:47:13,22
7,4,4,3,2,"2/12/2026 18:03:41","Ethan",1,2026-02-12 17:47:13,21
3,7,5,5,3,"2/20/2026 21:50:27","Ethan",1,2026-02-20 21:50:08,19
3,7,5,5,4,"2/5/2026 22:00:48","Cailey",0,2026-02-05 19:30:05,19
3,5,5,5,3,"2/5/2026 22:00:48","Cailey",0,2026-02-05 22:00:48,19
2,1,1,1,3,"2/20/2026 21:49:58","Ethan",1,2026-02-21 12:39:51,19
2,4,4,5,1,"2/20/2026 21:49:48","Ethan",1,2026-02-21 12:39:51,19
1,3,6,3,7,"2/21/2026 12:40:09","Ethan",1,2026-02-21 12:40:09,10
3,5,5,5,3,"2/20/2026 21:50:17","Ethan",1,2026-02-20 21:50:27,21
2,3,5,3,3,"2/6/2026 14:06:46","Ethan",1,2026-02-05 19:30:05,10
3,7,1,5,6,"2/5/2026 22:00:48","Cailey",0,2026-02-13 19:58:39,18
5,4,5,5,2,"2/13/2026 19:58:39","Ethan",1,2026-02-06 10:48:57,21
6,5,4,5,2,"2/6/2026 10:49:15","Cailey",0,2026-02-12 18:03:41,12
2,1,6,1,6,"2/21/2026 12:39:51","Cailey",0,2026-02-20 21:49:48,12
3,4,6,4,7,"2/20/2026 21:50:17","Ethan",1,2026-02-21 12:40:09,19
2,1,3,1,5,"2/6/2026 14:06:46","Ethan",1,2026-02-06 10:48:57,12
7,5,7,7,7,"2/6/2026 10:49:15","Cailey",0,2026-02-06 10:48:57,10
2,4,1,5,3,"2/21/2026 12:39:51","Cailey",0,2026-02-21 12:40:09,10
1,3,2,3,6,"2/6/2026 10:48:57","Ethan",1,2026-02-06 14:06:46,12
1,1,6,1,5,"2/21/2026 12:40:29","Cailey",0,2026-02-20 21:50:17,10
6,7,7,5,7,"2/5/2026 19:34:35","Ethan",1,2026-02-06 10:48:57,19
1,1,3,1,3,"2/21/2026 12:40:29","Cailey",0,2026-02-21 12:39:51,12
7,5,7,5,5,"2/5/2026 19:30:05","Cailey",0,2026-02-12 18:03:41,19
7,4,7,4,5,"2/12/2026 17:47:13","Cailey",0,2026-02-05 19:34:35,18
4,5,6,5,7,"2/5/2026 22:42:48","Ethan",1,2026-02-05 22:42:48,18
3,5,1,7,1,"2/20/2026 21:50:17","Ethan",1,2026-02-21 12:40:29,21
7,5,5,5,1,"2/12/2026 17:47:13","Cailey",0,2026-02-05 22:00:48,17
6,5,7,5,7,"2/5/2026 19:34:35","Ethan",1,2026-02-13 19:58:39,21
2,1,3,1,5,"2/21/2026 12:40:09","Ethan",1,2026-02-20 21:50:17,12
3,5,4,5,1,"2/5/2026 19:30:05","Cailey",0,2026-02-06 10:48:57,19
2,1,5,1,2,"2/21/2026 12:39:51","Cailey",0,2026-02-21 12:40:09,12
6,7,6,5,5,"2/20/2026 21:50:27","Ethan",1,2026-02-20 21:49:48,19
3,4,1,7,1,"2/5/2026 22:00:48","Cailey",0,2026-02-06 10:49:15,21
6,7,6,6,7,"2/20/2026 21:50:17","Ethan",1,2026-02-20 21:50:17,22
3,5,3,5,3,"2/20/2026 21:50:08","Ethan",1,2026-02-20 21:50:27,19
5,4,7,5,7,"2/5/2026 22:00:48","Cailey",0,2026-02-06 10:48:57,21
2,4,1,5,3,"2/6/2026 14:06:46","Ethan",1,2026-02-06 10:49:15,10
2,1,5,3,3,"2/21/2026 12:39:51","Cailey",0,2026-02-20 21:49:48,14
1,1,5,3,3,"2/20/2026 21:49:58","Ethan",1,2026-02-20 21:49:58,17
7,5,5,5,3,"2/20/2026 21:50:08","Ethan",1,2026-02-20 21:49:58,22
5,7,7,5,7,"2/5/2026 22:00:48","Cailey",0,2026-02-05 22:42:48,21
6,5,4,3,1,"2/5/2026 19:30:05","Cailey",0,2026-02-06 10:48:57,19
1,1,5,1,5,"2/6/2026 10:48:57","Ethan",1,2026-02-12 17:47:13,12
2,1,5,1,5,"2/21/2026 12:40:09","Ethan",1,2026-02-20 21:49:58,12
2,3,3,1,3,"2/20/2026 21:49:48","Ethan",1,2026-02-21 12:40:29,22
3,7,2,6,6,"2/5/2026 22:42:48","Ethan",1,2026-02-05 19:34:35,18
6,5,7,5,7,"2/20/2026 21:50:27","Ethan",1,2026-02-20 21:49:48,21
4,4,3,3,3,"2/20/2026 21:50:08","Ethan",1,2026-02-20 21:49:48,19
5,7,7,3,5,"2/20/2026 21:50:27","Ethan",1,2026-02-21 12:40:09,21
2,5,3,5,3,"2/21/2026 12:40:09","Ethan",1,2026-02-20 21:49:58,12
7,5,6,5,5,"2/12/2026 18:03:41","Ethan",1,2026-02-12 17:47:13,21
3,5,1,5,3,"2/6/2026 10:49:15","Cailey",0,2026-02-05 22:42:48,12
7,7,7,7,5,"2/5/2026 19:34:35","Ethan",1,2026-02-05 19:34:35,21
6,5,7,5,6,"2/20/2026 21:50:08","Ethan",1,2026-02-20 21:49:58,17
7,5,7,5,6,"2/6/2026 10:49:15","Cailey",0,2026-02-12 17:47:13,14
3,5,5,5,3,"2/12/2026 17:47:13","Cailey",0,2026-02-06 10:48:57,18
3,5,2,5,6,"2/5/2026 19:30:05","Cailey",0,2026-02-06 10:48:57,19
7,7,4,5,3,"2/13/2026 19:58:39","Ethan",1,2026-02-06 10:48:57,21
2,1,4,1,3,"2/20/2026 21:49:48","Ethan",1,2026-02-20 21:49:58,21
4,5,5,5,5,"2/12/2026 18:03:41","Ethan",1,2026-02-06 10:48:57,19
2,4,4,4,3,"2/6/2026 14:06:46","Ethan",1,2026-02-05 19:34:35,10
2,1,1,1,3,"2/21/2026 12:40:29","Cailey",0,2026-02-20 21:50:08,14
5,5,7,7,5,"2/5/2026 22:42:48","Ethan",1,2026-02-12 17:47:13,19
1,4,4,4,1,"2/21/2026 12:39:51","Cailey",0,2026-02-21 12:40:09,12
4,5,1,5,5,"2/5/2026 22:42:48","Ethan",1,2026-02-05 19:34:35,21
4,4,6,5,5,"2/5/2026 22:42:48","Ethan",1,2026-02-12 17:47:13,19
6,7,7,5,7,"2/20/2026 21:50:27","Ethan",1,2026-02-20 21:49:48,19
2,1,5,1,2,"2/6/2026 10:48:57","Ethan",1,2026-02-12 17:47:13,10
5,5,7,3,7,"2/5/2026 22:42:48","Ethan",1,2026-02-05 22:00:48,22
3,7,6,5,5,"2/5/2026 19:34:35","Ethan",1,2026-02-12 18:03:41,18
2,3,3,1,2,"2/6/2026 10:48:57","Ethan",1,2026-02-13 19:58:39,14
3,4,3,3,3,"2/5/2026 19:34:35","Ethan",1,2026-02-06 10:49:15,21
1,3,5,1,5,"2/6/2026 14:06:46","Ethan",1,2026-02-13 19:58:39,12
7,4,7,4,7,"2/13/2026 19:58:39","Ethan",1,2026-02-06 10:48:57,21
7,5,7,5,7,"2/20/2026 21:50:17","Ethan",1,2026-02-20 21:49:58,18
4,4,3,4,2,"2/20/2026 21:50:27","Ethan",1,2026-02-20 21:49:58,19
3,7,5,3,5,"2/5/2026 22:42:48","Ethan",1,2026-02-05 19:30:05,21
5,5,6,7,7,"2/5/2026 19:34:35","Ethan",1,2026-02-05 22:00:48,18
1,1,4,1,5,"2/6/2026 10:48:57","Ethan",1,2026-02-05 19:34:35,12
4,7,4,7,3,"2/13/2026 19:58:39","Ethan",1,2026-02-06 10:49:15,21
1,1,4,1,6,"2/6/2026 10:48:57","Ethan",1,2026-02-13 19:58:39,10
7,4,4,5,1,"2/5/2026 22:42:48","Ethan",1,2026-02-06 10:48:57,19
3,5,3,5,4,"2/6/2026 10:49:15","Cailey",0,2026-02-06 10:48:57,10
7,5,4,7,4,"2/5/2026 19:34:35","Ethan",1,2026-02-05 19:30:05,18
6,5,7,6,7,"2/12/2026 17:47:13","Cailey",0,2026-02-05 22:00:48,19
4,4,1,7,3,"2/5/2026 19:30:05","Cailey",0,2026-02-06 10:49:15,21
4,7,4,5,3,"2/13/2026 19:58:39","Ethan",1,2026-02-05 22:42:48,21
7,5,6,5,7,"2/12/2026 17:47:13","Cailey",0,2026-02-05 22:42:48,21
1,1,4,1,1,"2/21/2026 12:40:29","Cailey",0,2026-02-21 12:39:51,12
3,5,5,5,2,"2/12/2026 18:03:41","Ethan",1,2026-02-06 10:48:57,22
2,1,4,1,2,"2/21/2026 12:39:51","Cailey",0,2026-02-20 21:49:48,10
7,7,5,4,2,"2/5/2026 22:42:48","Ethan",1,2026-02-05 19:34:35,21
2,1,4,2,5,"2/21/2026 12:40:29","Cailey",0,2026-02-20 21:50:27,12
4,4,5,5,5,"2/6/2026 10:49:15","Cailey",0,2026-02-12 18:03:41,12
7,5,4,7,3,"2/6/2026 10:49:15","Cailey",0,2026-02-05 19:34:35,12
1,4,1,7,5,"2/6/2026 10:48:57","Ethan",1,2026-02-05 22:42:48,10
2,4,2,3,3,"2/21/2026 12:39:51","Cailey",0,2026-02-20 21:50:17,14
4,5,6,5,7,"2/20/2026 21:50:27","Ethan",1,2026-02-20 21:50:17,21
2,1,5,3,3,"2/20/2026 21:49:48","Ethan",1,2026-02-21 12:40:29,21
7,4,5,7,5,"2/5/2026 22:00:48","Cailey",0,2026-02-05 19:34:35,19
6,4,4,5,5,"2/6/2026 10:49:15","Cailey",0,2026-02-05 22:00:48,10
1,1,4,1,2,"2/6/2026 14:06:46","Ethan",1,2026-02-05 19:34:35,14
2,1,2,3,3,"2/20/2026 21:49:58","Ethan",1,2026-02-20 21:49:48,21
7,5,6,5,7,"2/5/2026 22:00:48","Cailey",0,2026-02-05 22:00:48,22
7,5,5,5,3,"2/12/2026 18:03:41","Ethan",1,2026-02-06 10:49:15,17
7,5,7,6,7,"2/20/2026 21:50:27","Ethan",1,2026-02-20 21:49:58,19
3,5,4,5,5,"2/5/2026 19:30:05","Cailey",0,2026-02-06 10:48:57,19
7,7,7,5,7,"2/5/2026 19:34:35","Ethan",1,2026-02-05 22:42:48,19
7,5,7,7,7,"2/12/2026 17:47:13","Cailey",0,2026-02-05 22:42:48,22
6,5,7,5,7,"2/20/2026 21:50:27","Ethan",1,2026-02-20 21:50:08,22
1,1,1,1,1,"2/6/2026 14:06:46","Ethan",1,2026-02-13 19:58:39,12
4,5,5,7,6,"2/5/2026 22:42:48","Ethan",1,2026-02-13 19:58:39,21
7,5,5,6,5,"2/12/2026 17:47:13","Cailey",0,2026-02-05 22:42:48,21
1,1,4,1,5,"2/21/2026 12:40:09","Ethan",1,2026-02-21 12:40:29,10
3,7,5,5,2,"2/6/2026 10:49:15","Cailey",0,2026-02-05 22:00:48,14
2,4,5,5,3,"2/21/2026 12:39:51","Cailey",0,2026-02-21 12:40:09,12
5,4,5,7,2,"2/20/2026 21:50:17","Ethan",1,2026-02-21 12:40:09,18
3,7,6,7,7,"2/12/2026 18:03:41","Ethan",1,2026-02-12 18:03:41,22
7,5,7,5,7,"2/5/2026 19:34:35","Ethan",1,2026-02-13 19:58:39,21
7,5,7,5,7,"2/20/2026 21:50:27","Ethan",1,2026-02-20 21:50:17,21
5,5,4,7,2,"2/20/2026 21:50:27","Ethan",1,2026-02-20 21:50:17,19
1,5,3,5,6,"2/20/2026 21:49:48","Ethan",1,2026-02-20 21:50:08,18
5,7,7,4,7,"2/5/2026 19:30:05","Cailey",0,2026-02-05 22:42:48,18
5,4,5,5,3,"2/20/2026 21:50:08","Ethan",1,2026-02-21 12:40:29,17
6,4,7,7,6,"2/12/2026 18:03:41","Ethan",1,2026-02-12 17:47:13,21
7,5,7,4,7,"2/5/2026 22:00:48","Cailey",0,2026-02-05 22:42:48,22
4,4,3,5,1,"2/5/2026 22:00:48","Cailey",0,2026-02-05 22:42:48,19
1,4,4,5,1,"2/20/2026 21:49:58","Ethan",1,2026-02-20 21:50:17,21
2,5,5,5,5,"2/6/2026 14:06:46","Ethan",1,2026-02-05 22:00:48,10
1,5,6,3,7,"2/6/2026 14:06:46","Ethan",1,2026-02-12 17:47:13,12
1,4,5,6,2,"2/6/2026 10:48:57","Ethan",1,2026-02-12 17:47:13,10
7,5,7,5,7,"2/20/2026 21:50:08","Ethan",1,2026-02-21 12:39:51,19
5,4,4,5,2,"2/5/2026 22:00:48","Cailey",0,2026-02-12 17:47:13,17
6,7,7,5,7,"2/5/2026 22:42:48","Ethan",1,2026-02-05 19:34:35,18
2,1,4,1,3,"2/20/2026 21:49:48","Ethan",1,2026-02-20 21:49:48,21
1,1,6,1,5,"2/6/2026 10:48:57","Ethan",1,2026-02-12 17:47:13,12
7,5,7,5,5,"2/5/2026 19:30:05","Cailey",0,2026-02-06 10:49:15,21
1,1,3,3,4,"2/6/2026 14:06:46","Ethan",1,2026-02-05 22:00:48,10
7,5,6,3,5,"2/5/2026 19:34:35","Ethan",1,2026-02-12 18:03:41,17
1,1,3,1,5,"2/21/2026 12:40:09","Ethan",1,2026-02-21 12:40:29,10
5,4,5,5,3,"2/5/2026 22:00:48","Cailey",0,2026-02-06 10:49:15,21
4,4,1,3,3,"2/20/2026 21:50:27","Ethan",1,2026-02-21 12:39:51,17
3,5,2,6,1,"2/20/2026 21:50:27","Ethan",1,2026-02-21 12:39:51,17
7,5,7,5,6,"2/6/2026 10:49:15","Cailey",0,2026-02-05 19:34:35,12
7,5,4,7,3,"2/6/2026 10:49:15","Cailey",0,2026-02-06 10:49:15,10
7,4,5,4,4,"2/5/2026 22:42:48","Ethan",1,2026-02-06 10:49:15,22
4,4,3,7,2,"2/20/2026 21:50:17","Ethan",1,2026-02-20 21:49:58,22
2,5,5,6,2,"2/20/2026 21:49:58","Ethan",1,2026-02-21 12:39:51,17
6,5,4,4,5,"2/12/2026 17:47:13","Cailey",0,2026-02-06 14:06:46,19
2,4,5,5,1,"2/6/2026 14:06:46","Ethan",1,2026-02-05 19:30:05,10
6,7,4,3,3,"2/5/2026 19:34:35","Ethan",1,2026-02-05 19:34:35,17
7,5,4,7,3,"2/12/2026 18:03:41","Ethan",1,2026-02-06 14:06:46,19
1,5,2,5,1,"2/21/2026 12:39:51","Cailey",0,2026-02-20 21:50:08,12
2,1,5,1,2,"2/20/2026 21:49:48","Ethan",1,2026-02-21 12:40:29,22
5,5,7,5,5,"2/20/2026 21:50:27","Ethan",1,2026-02-21 12:39:51,21
2,1,2,2,3,"2/21/2026 12:39:51","Cailey",0,2026-02-21 12:39:51,12
4,5,5,3,4,"2/5/2026 19:30:05","Cailey",0,2026-02-05 19:34:35,22
1,4,2,6,3,"2/21/2026 12:39:51","Cailey",0,2026-02-21 12:40:29,12
2,1,4,2,1,"2/6/2026 14:06:46","Ethan",1,2026-02-05 22:00:48,10
6,5,5,5,2,"2/20/2026 21:50:08","Ethan",1,2026-02-20 21:50:27,21
1,3,3,1,2,"2/20/2026 21:49:48","Ethan",1,2026-02-21 12:40:09,17
7,7,6,5,7,"2/6/2026 10:49:15","Cailey",0,2026-02-06 10:48:57,14
7,5,7,3,7,"2/20/2026 21:50:08","Ethan",1,2026-02-21 12:40:29,21
7,4,4,5,3,"2/12/2026 17:47:13","Cailey",0,2026-02-05 22:42:48,22
1,1,3,2,1,"2/20/2026 21:49:48","Ethan",1,2026-02-20 21:50:27,21
6,7,7,6,5,"2/20/2026 21:50:17","Ethan",1,2026-02-20 21:50:27,18
3,5,2,5,2,"2/5/2026 22:00:48","Cailey",0,2026-02-12 17:47:13,19
5,7,4,5,2,"2/5/2026 22:42:48","Ethan",1,2026-02-12 17:47:13,21
1,1,4,1,3,"2/21/2026 12:39:51","Cailey",0,2026-02-21 12:39:51,12
2,1,1,1,6,"2/21/2026 12:39:51","Cailey",0,2026-02-20 21:50:27,14
6,5,6,5,7,"2/5/2026 22:42:48","Ethan",1,2026-02-12 17:47:13,22
2,1,6,1,5,"2/21/2026 12:40:29","Cailey",0,2026-02-21 12:39:51,12
3,5,1,5,3,"2/5/2026 22:00:48","Cailey",0,2026-02-05 19:30:05,21
5,4,6,5,7,"2/13/2026 19:58:39","Ethan",1,2026-02-06 10:48:57,17
4,7,4,7,1,"2/12/2026 17:47:13","Cailey",0,2026-02-05 22:42:48,21
2,4,1,7,3,"2/21/2026 12:40:09","Ethan",1,2026-02-21 12:40:09,12
5,5,7,7,6,"2/5/2026 19:30:05","Cailey",0,2026-02-05 19:34:35,21
7,7,5,6,4,"2/6/2026 10:49:15","Cailey",0,2026-02-05 22:00:48,12
7,7,6,4,7,"2/5/2026 22:00:48","Cailey",0,2026-02-13 19:58:39,21
5,7,6,5,5,"2/20/2026 21:50:27","Ethan",1,2026-02-20 21:49:48,22
2,1,1,3,2,"2/6/2026 14:06:46","Ethan",1,2026-02-06 10:49:15,10
7,4,7,7,6,"2/13/2026 19:58:39","Ethan",1,2026-02-05 19:34:35,22
3,5,1,5,3,"2/20/2026 21:50:17","Ethan",1,2026-02-20 21:49:58,19
4,4,1,5,2,"2/12/2026 17:47:13","Cailey",0,2026-02-06 14:06:46,19
7,5,7,4,5,"2/5/2026 19:30:05","Cailey",0,2026-02-05 22:00:48,21
5,5,6,4,7,"2/13/2026 19:58:39","Ethan",1,2026-02-05 19:34:35,21
2,1,4,1,3,"2/6/2026 10:48:57","Ethan",1,2026-02-05 19:30:05,12
2,3,4,1,1,"2/21/2026 12:40:09","Ethan",1,2026-02-20 21:50:27,12
1,5,5,7,5,"2/21/2026 12:40:09","Ethan",1,2026-02-21 12:40:09,14
5,5,6,4,7,"2/5/2026 22:00:48","Cailey",0,2026-02-05 22:00:48,21
7,5,7,7,7,"2/12/2026 18:03:41","Ethan",1,2026-02-12 18:03:41,19
6,7,7,5,5,"2/5/2026 19:30:05","Cailey",0,2026-02-12 17:47:13,22
3,5,3,6,3,"2/20/2026 21:50:27","Ethan",1,2026-02-21 12:39:51,21
1,3,5,3,1,"2/21/2026 12:39:51","Cailey",0,2026-02-20 21:49:48,10
4,4,5,5,5,"2/5/2026 22:42:48","Ethan",1,2026-02-06 10:48:57,19
1,1,5,2,2,"2/20/2026 21:49:58","Ethan",1,2026-02-21 12:39:51,18
7,5,7,3,7,"2/5/2026 22:42:48","Ethan",1,2026-02-06 10:49:15,21
3,5,3,5,2,"2/5/2026 22:00:48","Cailey",0,2026-02-06 14:06:46,18
1,1,4,1,3,"2/6/2026 14:06:46","Ethan",1,2026-02-12 18:03:41,14
4,5,4,5,2,"2/20/2026 21:50:17","Ethan",1,2026-02-21 12:39:51,21
5,7,7,6,7,"2/5/2026 19:34:35","Ethan",1,2026-02-06 14:06:46,21
7,7,7,5,7,"2/20/2026 21:50:17","Ethan",1,2026-02-20 21:50:08,22
1,1,3,3,3,"2/20/2026 21:49:48","Ethan",1,2026-02-20 21:49:48,19
1,4,3,5,5,"2/21/2026 12:40:09","Ethan",1,2026-02-20 21:49:58,12
7,5,7,5,5,"2/5/2026 22:00:48","Cailey",0,2026-02-05 22:42:48,21
6,7,7,3,5,"2/5/2026 19:30:05","Cailey",0,2026-02-12 18:03:41,21
3,4,3,6,1,"2/6/2026 10:49:15","Cailey",0,2026-02-05 19:30:05,12
4,7,4,7,3,"2/13/2026 19:58:39","Ethan",1,2026-02-06 14:06:46,19
2,4,6,7,7,"2/20/2026 21:49:48","Ethan",1,2026-02-20 21:49:58,22
7,4,7,7,7,"2/12/2026 17:47:13","Cailey",0,2026-02-05 19:34:35,21
1,1,4,3,1,"2/6/2026 10:48:57","Ethan",1,2026-02-05 19:34:35,12
3,5,5,5,2,"2/5/2026 19:30:05","Cailey",0,2026-02-12 18:03:41,17
2,1,5,1,2,"2/6/2026 10:48:57","Ethan",1,2026-02-05 22:42:48,10
7,7,4,5,4,"2/5/2026 19:34:35","Ethan",1,2026-02-05 19:30:05,21
1,1,4,2,3,"2/20/2026 21:49:58","Ethan",1,2026-02-20 21:50:08,19
5,5,7,5,6,"2/12/2026 18:03:41","Ethan",1,2026-02-06 10:49:15,17
1,4,1,7,2,"2/6/2026 10:48:57","Ethan",1,2026-02-05 22:42:48,10
2,5,5,7,6,"2/21/2026 12:40:09","Ethan",1,2026-02-21 12:40:09,12
6,5,4,5,6,"2/20/2026 21:50:17","Ethan",1,2026-02-21 12:40:09,22
3,7,3,5,3,"2/20/2026 21:50:08","Ethan",1,2026-02-21 12:40:09,21
3,4,4,7,4,"2/13/2026 19:58:39","Ethan",1,2026-02-05 22:00:48,22
1,5,3,7,3,"2/6/2026 14:06:46","Ethan",1,2026-02-06 10:48:57,14
5,7,4,7,2,"2/5/2026 22:00:48","Cailey",0,2026-02-05 19:34:35,22
1,3,4,1,2,"2/20/2026 21:49:48","Ethan",1,2026-02-21 12:39:51,21
3,5,4,3,5,"2/12/2026 18:03:41","Ethan",1,2026-02-05 22:00:48,22
3,5,1,5,4,"2/5/2026 22:42:48","Ethan",1,2026-02-05 19:30:05,21
